arrival time,current_floor,final_floor,selfish
12:51:09.240,1,4,0
12:51:12.490,0,2,0
12:51:15.520,0,4,0
12:51:17.950,2,4,0
12:51:24.140,2,5,0
12:51:24.570,4,6,0
12:51:26.100,0,6,0
12:51:30.320,2,3,0
12:51:33.500,0,7,0
12:51:33.660,4,1,0
12:51:35.290,1,4,0
12:51:38.220,2,7,0
12:51:41.30,0,6,0
12:51:48.120,2,0,0
12:51:57.160,6,1,0
12:51:58.380,1,0,0
12:52:03.540,3,1,0
12:52:05.850,6,1,0
12:52:08.530,6,2,0
12:52:16.970,1,6,0
12:52:24.60,5,0,0
12:52:26.940,6,5,0
12:52:29.840,6,0,0
12:52:32.130,7,6,0
12:52:34.670,1,4,0
12:52:36.40,1,6,0
12:52:41.540,7,4,0
12:52:46.320,6,0,0
12:52:49.440,1,7,0
12:52:49.590,7,0,0
12:52:51.560,3,5,0
12:52:51.720,7,4,0
12:52:52.60,4,1,0
12:52:57.600,3,4,0
12:53:00.60,6,2,0
12:53:03.190,4,2,0
12:53:05.180,7,2,0
12:53:05.370,2,6,0
12:53:08.180,3,2,0
12:53:09.710,1,0,0
12:53:14.410,1,7,0
12:53:15.320,3,5,0
12:53:15.340,1,5,0
12:53:16.230,5,0,0
12:53:16.490,6,0,0
12:53:17.640,6,4,0
12:53:19.30,6,0,0
12:53:19.520,4,0,0
12:53:23.290,0,7,0
12:53:25.40,1,6,0
12:53:28.580,0,5,0
12:53:29.220,7,6,0
12:53:29.260,5,4,0
12:53:34.340,2,1,0
12:53:36.310,7,5,0
12:53:36.660,5,1,0
12:53:44.470,5,4,0
12:53:49.890,5,1,0
12:53:54.890,3,7,0
12:53:56.920,0,6,0
12:53:58.330,0,6,0
12:54:00.860,6,4,0
12:54:01.730,0,1,0
12:54:06.60,4,1,0
12:54:11.250,6,7,0
12:54:18.510,3,7,0
12:54:22.340,4,3,0
12:54:24.590,6,7,0
12:54:33.600,0,6,0
12:54:47.500,4,2,0
12:54:52.330,0,4,0
12:54:58.770,3,6,0
12:55:00.820,3,5,0
12:55:06.280,6,3,0
12:55:07.390,0,4,0
12:55:11.470,7,4,0
12:55:13.470,5,4,0
12:55:14.220,6,5,0
12:55:19.880,4,5,0
12:55:25.590,7,1,0
12:55:28.910,4,0,0
12:55:30.440,4,2,0
12:55:32.860,0,3,0
12:55:37.800,6,1,0
12:55:38.400,5,1,0
12:55:42.30,2,6,0
12:55:46.120,0,2,0
12:55:47.470,6,1,0
12:55:50.230,1,5,0
12:55:50.790,6,0,0
12:55:53.340,4,5,0
12:56:00.160,6,1,0
12:56:00.650,5,7,0
12:56:06.180,3,5,0
12:56:06.760,0,5,0
12:56:09.780,2,0,0
12:56:11.30,2,7,0
12:56:13.490,3,2,0
12:56:16.200,0,7,0
12:56:17.520,4,6,0
12:56:31.140,5,2,0
12:56:31.50,2,3,0
12:56:35.440,7,2,0
12:56:38.320,1,4,0
12:56:38.970,0,3,0
12:56:44.260,4,0,0
12:56:48.170,1,6,0
12:57:01.850,6,0,0
12:57:02.470,6,7,0
12:57:13.90,7,3,0
12:57:19.630,4,2,0
12:57:19.730,5,6,0
12:57:20.600,7,6,0
12:57:20.920,2,7,0
12:57:23.570,5,4,0
12:57:23.970,6,5,0
12:57:25.770,0,3,0
12:57:29.930,0,6,0
12:57:36.960,1,4,0
12:57:39.690,3,6,0
12:57:40.680,2,0,0
12:57:45.730,6,3,0
12:57:46.430,1,4,0
12:57:49.270,6,2,0
12:57:52.290,6,7,0
12:57:56.580,6,3,0
12:57:58.180,7,4,0
12:58:05.70,5,1,0
12:58:09.890,3,2,0
12:58:13.270,5,0,0
12:58:15.110,5,0,0
12:58:15.190,5,0,0
12:58:16.890,5,4,0
12:58:18.870,5,6,0
12:58:21.790,1,0,0
12:58:23.720,0,3,0
12:58:24.410,0,4,0
12:58:27.500,0,7,0
12:58:37.360,7,1,0
12:58:39.410,6,0,0
12:58:46.100,7,6,0
12:58:49.180,2,7,0
12:58:53.330,6,3,0
12:58:55.970,1,0,0
12:58:58.160,3,1,0
13:00:02.900,6,7,0
13:00:03.370,6,3,0
13:00:03.630,5,4,0
13:00:04.650,3,6,0
13:00:05.840,7,3,0
13:00:08.480,5,2,0
13:00:09.490,4,7,0
13:00:17.750,2,6,0
13:00:20.750,7,0,0
13:00:20.830,4,7,0
13:00:27.710,0,3,0
13:00:27.810,2,3,0
13:00:28.370,1,4,0
13:00:29.320,6,0,0
13:00:33.810,2,0,0
13:00:34.580,2,1,0
13:00:36.300,7,1,0
13:00:40.110,4,1,0
13:00:43.630,2,7,0
13:00:44.580,3,0,0
13:00:45.830,1,7,0
13:00:46.510,5,6,0
13:00:51.940,2,1,0
13:00:53.280,6,7,0
13:00:54.10,1,3,0
13:00:55.480,5,1,0
13:01:00.230,2,4,0
13:01:01.580,3,0,0
13:01:02.820,2,0,0
13:01:04.640,3,1,0
13:01:05.840,1,6,0
13:01:07.750,4,5,0
13:01:09.100,6,7,0
13:01:09.250,2,0,0
13:01:09.870,6,5,0
13:01:12.540,5,2,0
13:01:18.520,1,0,0
13:01:23.710,3,2,0
13:01:28.120,0,1,0
13:01:31.440,4,0,0
13:01:33.740,2,7,0
13:01:38.30,1,2,0
13:01:38.360,0,4,0
13:01:43.580,0,3,0
13:01:51.450,5,4,0
13:02:04.270,4,6,0
13:02:05.00,5,2,0
13:02:09.310,1,7,0
13:02:11.40,1,6,0
13:02:11.820,1,4,0
13:02:17.220,0,4,0
13:02:19.170,2,6,0
13:02:21.430,6,7,0
13:02:22.450,1,0,0
13:02:22.890,5,7,0
13:02:23.230,0,7,0
13:02:23.680,0,2,0
13:02:23.870,6,4,0
13:02:23.900,7,6,0
13:02:25.970,6,7,0
13:02:31.860,2,7,0
13:02:33.200,3,6,0
13:02:34.430,1,7,0
13:02:35.300,0,3,0
13:02:35.700,6,5,0
13:02:36.130,0,1,0
13:02:37.260,1,3,0
13:02:38.370,4,2,0
13:02:39.770,3,0,0
13:02:40.190,3,2,0
13:02:46.370,5,1,0
13:02:49.170,3,5,0
13:02:52.130,7,4,0
13:02:54.610,0,1,0
13:02:55.880,6,3,0
13:02:56.60,2,0,0
13:03:06.510,0,6,0
13:03:08.300,3,2,0
13:03:10.730,3,0,0
13:03:11.310,1,7,0
13:03:11.850,4,7,0
13:03:12.260,5,3,0
13:03:27.840,1,2,0
13:03:30.850,4,2,0
13:03:37.400,7,5,0
13:03:37.740,6,0,0
13:03:38.260,0,7,0
13:03:38.580,0,1,0
13:03:40.420,2,0,0
13:03:41.40,7,3,0
13:03:49.610,6,2,0
13:03:52.420,1,5,0
13:03:53.150,4,0,0
13:03:58.460,5,1,0
13:03:58.640,1,7,0
13:04:02.650,0,5,0
13:04:03.530,1,4,0
13:04:10.360,7,3,0
13:04:13.150,2,6,0
13:04:14.430,6,4,0
13:04:18.550,5,0,0
13:04:18.910,7,5,0
13:04:25.670,5,0,0
13:04:26.460,4,3,0
13:04:29.590,5,4,0
13:04:35.120,4,7,0
13:04:35.960,6,3,0
13:04:40.420,7,2,0
13:04:40.960,1,2,0
13:04:42.420,0,7,0
13:04:46.10,2,4,0
13:04:49.870,2,7,0
13:04:55.10,2,6,0
13:04:55.700,2,6,0
13:04:58.720,0,6,0
13:05:06.400,5,7,0
13:05:07.60,5,2,0
13:05:08.560,2,3,0
13:05:09.710,1,7,0
13:05:14.770,3,7,0
13:05:15.200,0,5,0
13:05:15.590,2,6,0
13:05:20.910,3,7,0
13:05:24.250,6,5,0
13:05:24.960,0,3,0
13:05:30.740,5,7,0
13:05:32.110,4,6,0
13:05:33.630,4,7,0
13:05:37.560,4,1,0
13:05:37.900,7,1,0
13:05:48.500,7,3,0
13:05:50.100,6,0,0
13:05:51.00,5,4,0
13:05:57.290,5,6,0
13:05:57.710,7,3,0
13:06:00.660,1,6,0
13:06:03.400,6,2,0
13:06:05.120,4,3,0
13:06:05.960,7,3,0
13:06:09.510,6,3,0
13:06:14.890,1,5,0
13:06:15.710,4,0,0
13:06:15.790,0,3,0
13:06:16.800,2,5,0
13:06:17.460,4,1,0
13:06:18.360,7,3,0
13:06:19.700,3,4,0
13:06:21.740,7,5,0
13:06:22.770,6,3,0
13:06:32.530,4,3,0
13:06:32.80,5,1,0
13:06:34.550,3,1,0
13:06:36.70,1,3,0
13:06:40.310,7,1,0
13:06:43.400,3,5,0
13:06:43.840,3,1,0
13:06:44.620,0,1,0
13:06:44.870,4,2,0
13:06:50.360,0,6,0
13:06:52.210,2,4,0
13:06:52.430,6,4,0
13:06:52.750,0,3,0
13:06:54.760,3,7,0
13:06:57.710,4,0,0
13:07:00.280,0,2,0
13:07:00.380,1,5,0
13:07:04.790,5,3,0
13:07:05.680,7,4,0
13:07:06.920,6,0,0
13:07:10.190,4,5,0
13:07:10.740,7,6,0
13:07:12.240,2,4,0
13:07:13.260,0,4,0
13:07:21.450,7,1,0
13:07:22.980,5,0,0
13:07:26.720,0,6,0
13:07:37.360,0,3,0
13:07:38.570,5,6,0
13:07:39.150,0,4,0
13:07:40.970,4,6,0
13:07:42.300,2,1,0
13:07:42.70,1,6,0
13:07:44.150,6,4,0
13:07:47.670,7,0,0
13:07:50.00,3,1,0
13:07:53.410,0,5,0
13:07:54.100,4,0,0
13:07:55.260,4,2,0
13:07:55.940,7,3,0
13:07:57.740,4,6,0
13:07:58.860,5,0,0
13:08:00.120,6,2,0
13:08:02.910,6,0,0
13:08:07.770,4,6,0
13:08:08.300,5,0,0
13:08:08.920,6,1,0
13:08:13.840,1,3,0
13:08:15.950,2,7,0
13:08:16.680,1,7,0
13:08:20.100,3,2,0
13:08:28.670,0,3,0
13:08:29.930,6,7,0
13:08:30.220,5,7,0
13:08:40.690,1,6,0
13:08:41.660,5,4,0
13:08:44.110,0,3,0
13:08:47.560,6,2,0
13:08:50.240,0,4,0
13:08:54.170,0,1,0
13:09:01.30,3,2,0
13:09:01.980,5,6,0
13:09:04.850,0,6,0
13:09:06.340,0,3,0
13:09:07.910,1,6,0
13:09:12.720,4,0,0
13:09:12.820,6,0,0
13:09:13.60,6,3,0
13:09:14.710,2,5,0
13:09:16.170,0,4,0
13:09:21.510,3,4,0
13:09:25.690,1,4,0
13:09:27.280,1,3,0
13:09:27.820,4,3,0
13:09:32.180,6,4,0
13:09:36.600,1,4,0
13:09:38.900,4,3,0
13:09:40.800,0,6,0
13:09:40.850,7,4,0
13:09:43.960,3,6,0
13:09:44.30,5,7,0
13:09:49.290,3,0,0
13:09:49.980,2,3,0
13:09:54.150,0,2,0
13:09:54.450,6,5,0
13:09:54.580,4,0,0
13:09:55.90,2,7,0
13:10:01.30,5,1,0
13:10:02.320,7,6,0
13:10:09.770,4,3,0
13:10:18.830,5,0,0
13:10:20.620,4,7,0
13:10:20.730,7,1,0
13:10:26.40,3,6,0
13:10:30.650,7,6,0
13:10:34.440,5,1,0
13:10:36.880,2,3,0
13:10:38.620,0,6,0
13:10:40.570,7,5,0
13:10:41.750,6,3,0
13:10:45.430,3,5,0
13:10:47.70,6,2,0
13:10:56.780,7,6,0
13:10:58.420,2,0,0
13:11:00.690,5,3,0
13:11:02.560,6,3,0
13:11:03.240,6,0,0
13:11:13.810,2,7,0
13:11:20.780,3,0,0
13:11:22.550,0,4,0
13:11:23.200,0,6,0
13:11:25.370,4,1,0
13:11:26.30,7,1,0
13:11:28.50,0,6,0
13:11:32.290,1,4,0
13:11:36.30,4,3,0
13:11:36.370,1,3,0
13:11:37.170,5,0,0
13:11:37.220,7,5,0
13:11:37.550,2,3,0
13:11:39.560,2,6,0
13:11:45.480,3,5,0
13:11:50.10,3,1,0
13:11:53.600,3,7,0
13:11:56.300,1,7,0
13:12:03.470,4,6,0
13:12:10.620,5,0,0
13:12:11.500,7,4,0
13:12:12.320,4,5,0
13:12:12.480,2,3,0
13:12:13.180,4,3,0
13:12:14.570,1,5,0
13:12:14.590,0,1,0
13:12:15.930,0,4,0
13:12:18.910,6,1,0
13:12:19.600,6,3,0
13:12:19.980,6,1,0
13:12:21.720,7,0,0
13:12:22.280,1,0,0
13:12:27.630,3,2,0
13:12:28.390,0,1,0
13:12:29.270,7,1,0
13:12:36.370,1,5,0
13:12:37.670,4,1,0
13:12:38.540,0,2,0
13:12:39.330,7,0,0
13:12:41.350,3,1,0
13:12:46.710,1,2,0
13:12:53.900,1,5,0
13:12:55.820,2,3,0
13:12:56.750,5,6,0
13:13:04.640,0,1,0
13:13:05.330,0,1,0
13:13:06.710,4,1,0
13:13:14.380,4,3,0
13:13:15.610,1,4,0
13:13:19.260,2,3,0
13:13:20.750,7,0,0
13:13:23.320,5,7,0
13:13:23.920,0,5,0
13:13:26.450,7,6,0
13:13:26.490,3,6,0
13:13:30.750,2,6,0
13:13:34.620,0,4,0
13:13:36.580,2,0,0
13:13:40.290,7,2,0
13:13:40.820,6,0,0
13:13:48.950,3,2,0
13:13:49.530,4,1,0
13:13:54.310,6,4,0
13:13:54.820,2,1,0
13:13:54.960,3,1,0
13:13:57.00,2,5,0
13:13:57.170,2,5,0
13:14:06.400,1,7,0
13:14:07.920,0,5,0
13:14:11.310,1,0,0
13:14:13.940,5,6,0
13:14:15.290,6,3,0
13:14:17.280,0,6,0
13:14:17.520,3,1,0
13:14:21.550,6,1,0
13:14:29.830,7,6,0
13:14:29.840,0,2,0
13:14:31.920,7,2,0
13:14:36.920,1,7,0
13:14:40.500,1,2,0
13:14:42.560,0,3,0
13:14:45.830,5,3,0
13:14:46.590,5,4,0
13:14:53.300,4,1,0
13:14:55.260,4,1,0
13:14:58.120,7,0,0
13:14:58.950,0,5,0
13:15:00.260,4,7,0
13:15:01.250,2,4,0
13:15:02.210,2,1,0
13:15:08.350,5,1,0
13:15:10.820,0,2,0
13:15:11.220,1,0,0
13:15:17.10,2,3,0
13:15:25.860,0,4,0
13:15:34.870,6,7,0
13:15:35.10,3,0,0
13:15:42.70,6,4,0
13:15:48.220,1,7,0
13:15:49.540,0,4,0
13:15:53.330,4,1,0
13:15:54.490,7,4,0
13:15:56.450,6,1,0
13:16:00.880,6,0,0
13:16:05.910,5,4,0
13:16:10.820,5,6,0
13:16:16.910,1,3,0
13:16:18.480,5,7,0
13:16:19.60,7,5,0
13:16:20.920,6,1,0
13:16:21.470,1,4,0
13:16:23.390,0,1,0
13:16:26.290,4,1,0
13:16:27.720,5,3,0
13:16:31.610,5,2,0
13:16:32.280,3,6,0
13:16:37.130,2,0,0
13:16:45.500,4,1,0
13:16:46.80,7,1,0
13:16:50.630,7,5,0
13:16:58.570,2,6,0
13:17:01.640,5,3,0
13:17:04.00,6,2,0
13:17:09.780,3,2,0
13:17:14.840,4,0,0
13:17:23.750,6,0,0
13:17:25.740,3,5,0
13:17:36.240,5,1,0
13:17:38.340,7,6,0
13:17:38.630,2,0,0
13:17:43.130,6,0,0
13:17:43.90,3,7,0
13:17:50.390,6,2,0
13:17:55.530,0,4,0
13:17:56.580,7,0,0
13:17:58.960,0,2,0
13:18:01.610,3,1,0
13:18:01.90,7,1,0
13:18:05.130,3,4,0
13:18:06.510,2,7,0
13:18:12.300,3,6,0
13:18:15.300,1,7,0
13:18:23.690,6,1,0
13:18:25.230,5,3,0
13:18:25.560,3,7,0
13:18:26.360,5,0,0
13:18:29.520,7,6,0
13:18:34.390,4,5,0
13:18:34.830,7,5,0
13:18:38.110,6,1,0
13:18:41.870,4,2,0
13:18:49.950,0,4,0
13:18:58.50,6,4,0
13:19:04.960,7,5,0
13:19:08.720,6,0,0
13:19:12.260,5,7,0
13:19:13.350,1,4,0
13:19:18.980,4,6,0
13:19:22.310,1,6,0
13:19:25.580,3,2,0
13:19:27.200,0,6,0
13:19:29.340,3,0,0
13:19:32.250,1,4,0
13:19:34.630,7,3,0
13:19:37.600,5,3,0
13:19:40.680,4,5,0
13:19:46.330,2,1,0
13:19:47.760,4,1,0
13:19:49.640,7,4,0
13:19:58.600,3,7,0
13:20:03.820,3,4,0
13:20:06.330,4,3,0
13:20:13.370,5,4,0
13:20:16.540,5,4,0
13:20:27.490,4,7,0
13:20:30.590,3,6,0
13:20:31.610,7,6,0
13:20:31.950,4,3,0
13:20:33.710,6,1,0
13:20:33.880,5,4,0
13:20:37.710,4,3,0
13:20:40.280,3,1,0
13:20:46.940,5,3,0
13:20:49.390,1,6,0
13:20:49.570,3,6,0
13:20:50.50,4,7,0
13:20:53.130,3,0,0
13:20:55.430,7,2,0
13:20:55.850,7,3,0
13:21:04.250,0,3,0
13:21:04.580,3,5,0
13:21:06.180,2,0,0
13:21:06.60,4,0,0
13:21:09.330,0,2,0
13:21:09.730,0,4,0
13:21:09.760,5,4,0
13:21:21.450,6,3,0
13:21:22.180,2,0,0
13:21:23.530,6,2,0
13:21:23.900,5,4,0
13:21:24.110,6,3,0
13:21:24.940,4,6,0
13:21:25.420,7,2,0
13:21:26.120,0,7,0
13:21:26.210,2,0,0
13:21:29.730,7,5,0
13:21:33.260,5,7,0
13:21:35.500,3,0,0
13:21:35.730,7,2,0
13:21:38.950,7,2,0
13:21:41.970,3,5,0
13:21:48.540,1,2,0
13:21:52.560,2,6,0
13:21:52.590,4,7,0
13:21:55.380,3,6,0
13:21:56.610,2,0,0
13:21:56.930,0,7,0
13:21:57.70,5,4,0
13:21:58.150,7,4,0
13:22:01.750,4,7,0
13:22:02.950,0,1,0
13:22:08.800,5,1,0
13:22:08.810,3,2,0
13:22:09.400,4,6,0
13:22:09.80,2,1,0
13:22:10.900,3,7,0
13:22:11.470,3,4,0
13:22:13.450,6,5,0
13:22:19.250,6,0,0
13:22:21.520,2,5,0
13:22:23.200,1,7,0
13:22:36.670,7,4,0
13:22:38.360,4,1,0
13:22:39.710,4,3,0
13:22:42.490,3,5,0
13:22:44.30,0,2,0
13:22:46.870,5,6,0
13:22:50.880,0,3,0
13:22:55.380,2,6,0
13:22:56.280,1,5,0
13:22:57.670,2,7,0
13:23:04.810,4,2,0
13:23:24.230,1,7,0
13:23:27.940,7,4,0
13:23:28.100,7,0,0
13:23:33.410,1,3,0
13:23:34.680,6,5,0
13:23:43.180,1,4,0
13:23:43.360,3,7,0
13:23:44.100,5,0,0
13:23:44.870,0,7,0
13:23:50.600,2,7,0
13:23:53.330,0,7,0
13:24:01.760,6,5,0
13:24:01.850,3,2,0
13:24:04.380,5,6,0
13:24:09.160,5,2,0
13:24:09.300,1,2,0
13:24:13.400,7,1,0
13:24:14.930,7,6,0
13:24:19.510,5,7,0
13:24:23.360,5,2,0
13:24:26.60,4,7,0
13:24:29.740,6,2,0
13:24:30.610,3,4,0
13:24:30.830,4,0,0
13:24:37.300,7,0,0
13:24:38.430,7,3,0
13:24:39.750,6,1,0
13:24:41.730,7,4,0
13:24:42.870,1,0,0
13:24:43.710,5,3,0
13:24:46.630,7,5,0
13:24:47.400,2,4,0
13:24:56.810,7,0,0
13:24:57.410,1,3,0
13:24:58.370,7,4,0
13:24:58.60,2,4,0
13:25:03.360,0,5,0
13:25:04.980,3,7,0
13:25:09.350,3,1,0
13:25:18.150,3,2,0
13:25:18.640,7,4,0
13:25:22.600,1,5,0
13:25:24.160,7,1,0
13:25:26.950,6,1,0
13:25:28.60,6,5,0
13:25:28.850,6,7,0
13:25:29.690,4,6,0
13:25:33.820,4,0,0
13:25:36.660,7,4,0
13:25:37.00,2,5,0
13:25:38.730,6,0,0
13:25:40.430,1,0,0
13:25:50.10,4,1,0
13:25:51.580,2,5,0
13:25:52.500,4,5,0
13:26:10.890,4,2,0
13:26:11.790,2,5,0
13:26:14.410,0,2,0
13:26:14.490,4,6,0
13:26:14.690,3,7,0
13:26:15.720,6,7,0
13:26:18.380,7,2,0
13:26:23.490,6,3,0
13:26:25.800,4,3,0
13:26:30.490,0,5,0
13:26:31.760,3,0,0
13:26:41.400,0,3,0
13:26:46.270,2,3,0
13:26:46.500,7,6,0
13:26:50.30,7,4,0
13:26:55.30,3,5,0
13:26:55.980,1,7,0
13:27:00.140,6,7,0
13:27:03.90,7,5,0
13:27:06.230,6,7,0
13:27:08.130,3,6,0
13:27:11.310,4,2,0
13:27:14.130,0,5,0
13:27:15.50,7,5,0
13:27:24.340,1,6,0
13:27:24.730,0,1,0
13:27:25.440,1,7,0
13:27:28.360,6,0,0
13:27:33.160,5,2,0
13:27:33.370,1,6,0
13:27:39.440,2,4,0
13:27:41.730,6,7,0
13:27:41.970,7,4,0
13:27:43.260,4,2,0
13:27:43.430,1,3,0
13:27:44.590,5,1,0
13:27:46.750,0,2,0
13:27:46.970,5,3,0
13:27:47.40,7,6,0
13:27:51.180,0,6,0
13:28:01.360,2,6,0
13:28:05.310,4,3,0
13:28:15.820,1,7,0
13:28:16.360,0,4,0
13:28:20.300,2,7,0
13:28:27.20,3,0,0
13:28:31.110,3,6,0
13:28:32.570,0,5,0
13:28:36.260,1,7,0
13:28:38.840,6,1,0
13:28:40.590,1,3,0
13:28:41.470,6,7,0
13:28:44.890,2,4,0
13:28:45.510,4,7,0
13:28:51.30,2,4,0
13:28:54.110,5,0,0
13:28:56.110,5,4,0
13:29:03.840,1,4,0
13:29:04.590,5,3,0
13:29:10.110,5,6,0
13:29:14.700,6,4,0
13:29:15.530,0,2,0
13:29:17.980,1,6,0
13:29:19.80,6,5,0
13:29:20.470,3,6,0
13:29:21.260,5,0,0
13:29:24.290,5,2,0
13:29:29.600,4,5,0
13:29:29.920,2,0,0
13:29:33.880,1,7,0
13:29:36.570,0,6,0
13:29:37.380,6,1,0
13:29:39.350,0,6,0
13:29:40.540,7,0,0
13:29:41.160,2,6,0
13:29:48.770,0,4,0
13:29:50.560,3,6,0
13:29:50.950,5,3,0
13:29:56.430,6,2,0
13:30:03.860,4,5,0
13:30:05.500,7,3,0
13:30:08.290,6,5,0
13:30:15.90,4,3,0
13:30:20.290,7,2,0
13:30:27.470,6,3,0
13:30:31.760,3,5,0
13:30:34.380,6,0,0
13:30:41.860,2,4,0
13:30:44.110,3,2,0
13:30:47.420,1,5,0
13:30:49.270,2,3,0
13:30:54.530,5,6,0
13:30:54.540,5,3,0
13:30:58.700,6,1,0
13:30:58.820,1,6,0
13:31:00.390,4,0,0
13:31:00.620,3,0,0
13:31:02.940,5,1,0
13:31:03.540,1,2,0
13:31:06.520,4,5,0
13:31:06.940,5,3,0
13:31:07.740,5,1,0
13:31:14.480,1,3,0
13:31:17.380,5,4,0
13:31:19.240,2,5,0
13:31:22.230,3,2,0
13:31:22.800,6,7,0
13:31:23.450,3,1,0
13:31:32.810,5,7,0
13:31:33.380,1,5,0
13:31:35.190,2,5,0
13:31:37.570,0,4,0
13:31:39.410,4,1,0
13:31:42.450,2,4,0
13:31:53.310,4,0,0
13:31:57.190,3,5,0
13:31:57.530,3,0,0
13:32:01.980,3,1,0
13:32:03.290,1,6,0
13:32:10.950,4,5,0
13:32:13.890,5,3,0
13:32:14.280,7,4,0
13:32:15.370,0,7,0
13:32:15.450,2,0,0
13:32:21.670,5,6,0
13:32:21.860,2,0,0
13:32:22.500,6,5,0
13:32:24.950,2,7,0
13:32:27.860,1,3,0
13:32:31.620,5,2,0
13:32:36.810,6,1,0
13:32:37.130,2,6,0
13:32:37.570,0,4,0
13:32:37.870,1,2,0
13:32:39.40,7,6,0
13:32:40.300,5,7,0
13:32:40.420,4,6,0
13:32:41.530,0,4,0
13:32:42.330,7,5,0
13:32:45.270,3,2,0
13:32:45.510,5,4,0
13:32:45.60,7,5,0
13:32:51.840,1,7,0
13:32:54.260,5,2,0
13:33:00.690,4,5,0
13:33:04.00,0,6,0
13:33:04.440,4,5,0
13:33:12.110,4,5,0
13:33:15.900,6,4,0
13:33:17.730,6,2,0
13:33:19.740,0,4,0
13:33:20.530,7,6,0
13:33:22.660,6,0,0
13:33:24.230,4,0,0
13:33:26.10,3,7,0
13:33:26.190,7,3,0
13:33:27.300,7,0,0
13:33:29.640,1,7,0
13:33:31.370,7,1,0
13:33:40.410,1,2,0
13:33:42.530,7,4,0
13:33:48.50,4,0,0
13:33:53.880,7,1,0
13:33:55.870,3,1,0
13:33:56.400,5,0,0
13:34:02.680,2,5,0
13:34:04.400,1,6,0
13:34:08.750,2,3,0
13:34:09.790,0,6,0
13:34:11.570,4,7,0
13:34:21.880,0,5,0
13:34:23.170,7,4,0
13:34:28.500,1,0,0
13:34:29.440,6,1,0
13:34:30.800,6,5,0
13:34:41.40,3,4,0
13:34:43.10,3,2,0
13:34:46.500,6,7,0
13:34:55.620,6,0,0
13:35:01.10,3,6,0
13:35:02.850,3,2,0
13:35:03.360,3,1,0
13:35:04.80,3,4,0
13:35:06.910,6,1,0
13:35:07.220,5,6,0
13:35:07.600,2,1,0
13:35:08.30,4,3,0
13:35:08.580,3,2,0
13:35:14.20,1,6,0
13:35:20.190,5,0,0
13:35:20.40,5,7,0
13:35:20.620,7,2,0
13:35:24.400,2,1,0
13:35:24.770,5,4,0
13:35:26.150,5,6,0
13:35:28.220,5,4,0
13:35:29.800,3,2,0
13:35:30.590,6,2,0
13:35:31.520,7,4,0
13:35:34.210,7,2,0
13:35:35.150,2,4,0
13:35:37.880,0,2,0
13:35:39.880,2,1,0
13:35:46.150,6,4,0
13:35:47.400,3,6,0
13:35:47.600,2,6,0
13:35:47.950,6,1,0
13:35:49.800,2,4,0
13:35:51.170,3,0,0
13:35:54.540,7,1,0
13:35:54.570,6,0,0
13:35:55.200,0,1,0
13:35:55.670,5,1,0
13:35:58.140,1,7,0
13:36:00.80,7,3,0
13:36:04.490,2,3,0
13:36:05.360,7,3,0
13:36:09.240,7,5,0
13:36:09.390,4,6,0
13:36:12.510,0,5,0
13:36:13.100,5,3,0
13:36:13.400,6,0,0
13:36:14.300,2,6,0
13:36:17.880,7,3,0
13:36:18.330,5,0,0
13:36:20.490,7,4,0
13:36:29.660,0,1,0
13:36:33.480,7,4,0
13:36:34.570,3,5,0
13:36:42.600,7,4,0
13:36:43.590,7,6,0
13:36:45.10,2,6,0
13:36:46.10,3,2,0
13:36:53.180,1,4,0
13:36:54.950,4,5,0
13:37:00.570,2,5,0
13:37:01.50,7,4,0
13:37:03.670,0,1,0
13:37:05.820,4,5,0
13:37:06.140,2,1,0
13:37:07.450,0,3,0
13:37:20.450,7,5,0
13:37:28.270,3,5,0
13:37:29.300,4,2,0
13:37:29.40,6,5,0
13:37:31.820,7,1,0
13:37:37.420,3,7,0
13:37:38.690,6,4,0
13:37:44.430,5,0,0
13:37:45.210,4,0,0
13:37:46.400,2,0,0
13:37:50.800,0,2,0
13:37:51.350,2,3,0
13:37:54.810,5,2,0
13:37:58.590,5,1,0
13:38:00.790,4,1,0
13:38:01.170,2,0,0
13:38:01.790,4,0,0
13:38:02.610,6,7,0
13:38:03.310,1,3,0
13:38:08.520,6,3,0
13:38:09.130,1,7,0
13:38:09.160,2,0,0
13:38:11.330,0,1,0
13:38:11.950,0,6,0
13:38:22.560,7,0,0
13:38:23.510,7,1,0
13:38:24.590,6,0,0
13:38:25.650,6,4,0
13:38:26.590,7,5,0
13:38:30.260,6,5,0
13:38:30.270,5,0,0
13:38:31.640,6,5,0
13:38:36.150,7,4,0
13:38:44.230,4,6,0
13:38:49.930,2,5,0
13:38:57.100,6,7,0
13:38:58.280,7,1,0
13:39:01.890,4,2,0
13:39:04.970,7,0,0
13:39:08.820,1,7,0
13:39:11.320,2,3,0
13:39:11.660,2,3,0
13:39:15.450,7,6,0
13:39:16.960,3,0,0
13:39:18.290,7,2,0
13:39:23.930,4,1,0
13:39:32.100,5,6,0
13:39:37.430,0,1,0
13:39:37.960,7,6,0
13:39:39.370,1,2,0
13:39:40.890,7,2,0
13:39:49.540,2,6,0
13:39:51.120,0,1,0
13:39:53.130,0,7,0
13:39:53.570,2,5,0
13:39:56.460,0,6,0
13:40:02.510,5,4,0
13:40:03.260,2,0,0
13:40:03.500,5,1,0
